"PhotoId","RefId","SpeciesId","LocID","SubjectDK","SubjectUK","Filename","IsFO","IsGL","IsGR","IsAZ","IsPS","TimeStamp"
"4230","5670","283","707","Han, bagkropstegninger","Male abdominal markings","Pictures\Araneus_quadratus_male_JL5670_23943.JPG","0","0","0","0","0","08-09-2009 08:02:52"
"4231","5670","283","707","Han, palper","Male palps","Pictures\Araneus_quadratus_male_JL5670_23944.JPG","0","0","0","0","0","08-09-2009 08:03:21"
"4232","5667","517","704","Hun","Female","Pictures\Erigone_psychrophila_female_JL5667_23813.JPG","0","1","0","0","0","08-09-2009 08:04:30"
"4233","5667","517","704","Hun","Female","Pictures\Erigone_psychrophila_female_JL5667_23824.JPG","0","1","0","0","0","08-09-2009 08:04:53"
"4234","5804","1207","693","Hun","Female","Pictures\Evarcha_jucunda_female_JL5804_23401.JPG","0","0","1","0","0","08-09-2009 08:07:37"
"4235","5804","1207","693","Han","Male","Pictures\Evarcha_jucunda_male_JL5804_23333.JPG","0","0","1","0","0","08-09-2009 08:07:56"
"4236","5804","1207","693","Han","Male","Pictures\Evarcha_jucunda_male_JL5804_23343.JPG","0","0","1","0","0","08-09-2009 08:08:16"
"4237","5804","1207","693","Han","Male","Pictures\Evarcha_jucunda_male_JL5804_23347.JPG","0","0","1","0","0","08-09-2009 08:08:35"
"4238","5737","1351","693","Hun","Female","Pictures\Habrocestum_graecum_female_JL5737_23382.JPG","0","0","1","0","0","08-09-2009 08:09:01"
"4239","5737","1351","693","Hun","Female","Pictures\Habrocestum_graecum_female_JL5737_23395.JPG","0","0","1","0","0","08-09-2009 08:09:22"
"4240","5737","1351","693","Han","Male","Pictures\Habrocestum_graecum_male_JL5737_23312.JPG","0","0","1","0","0","08-09-2009 08:09:49"
"4241","5737","1351","693","Han","Male","Pictures\Habrocestum_graecum_male_JL5737_23314.JPG","0","0","1","0","0","08-09-2009 08:10:10"
"4242","5737","1351","693","Han","Male","Pictures\Habrocestum_graecum_male_JL5737_23318.JPG","0","0","1","0","0","08-09-2009 08:10:35"
"4243","5737","1351","693","Han","Male","Pictures\Habrocestum_graecum_male_JL5737_23321.JPG","0","0","1","0","0","08-09-2009 08:10:57"
"4244","5669","548","418","Hun","Female","Pictures\Porrhomma_microphthalmum_female_JL5669_23964.JPG","0","0","0","0","0","08-09-2009 08:11:49"
"4245","5803","1350","693","Hun","Female","Pictures\Micaria_coarctata_female_JL5803_23121.JPG","0","0","1","0","0","08-09-2009 08:12:24"
"4246","5803","1350","693","Hun","Female","Pictures\Micaria_coarctata_female_JL5803_23135.JPG","0","0","1","0","0","08-09-2009 08:12:43"
"4247","5803","1350","693","Hun","Female","Pictures\Micaria_coarctata_female_JL5803_23145.JPG","0","0","1","0","0","08-09-2009 08:31:39"
"4248","5803","1350","693","Hun, spindevorter","Female spinners","Pictures\Micaria_coarctata_female_JL5803_23156.JPG","0","0","1","0","0","08-09-2009 08:32:14"
"4249","5803","1350","693","Hun med bytte","Female with prey","Pictures\Micaria_coarctata_female_JL5803_23162.JPG","0","0","1","0","0","08-09-2009 08:32:40"
"4250","5803","1350","693","Hun","Female","Pictures\Micaria_coarctata_female_JL5803_23270.JPG","0","0","1","0","0","08-09-2009 08:33:02"
"4251","5803","1350","693","Hun","Female","Pictures\Micaria_coarctata_female_JL5803_23275.JPG","0","0","1","0","0","08-09-2009 08:33:22"
"4252","5738","971","693","Hun","Female","Pictures\Pseudeuophrys_erratica_female_JL5738_21498.JPG","0","0","1","0","0","08-09-2009 08:33:50"
"4253","5738","971","693","Hun","Female","Pictures\Pseudeuophrys_erratica_female_JL5738_23408.JPG","0","0","1","0","0","08-09-2009 08:34:09"
"4254","5738","971","693","Hun","Female","Pictures\Pseudeuophrys_erratica_female_JL5738_23410.JPG","0","0","1","0","0","08-09-2009 08:34:30"
"4255","5738","971","693","Hun","Female","Pictures\Pseudeuophrys_erratica_female_JL5738_23413.JPG","0","0","1","0","0","08-09-2009 08:34:46"
"4256","5738","971","693","Hun","Female","Pictures\Pseudeuophrys_erratica_female_JL5738_23416.JPG","0","0","1","0","0","08-09-2009 08:35:06"
"4257","5741","1159","693","Hun","Female","Pictures\Heliophanus_kochii_female_JL5741_23350.JPG","0","0","1","0","0","09-09-2009 19:36:35"
"4258","5741","1159","693","Hun","Female","Pictures\Heliophanus_kochii_female_JL5741_23358.JPG","0","0","1","0","0","09-09-2009 19:37:05"
"4263","5291","1354","623","Subadult hun","Subadult female","Pictures\Oecobius_pinoensis_subfemale_JL5291_14593.JPG","0","0","0","0","0","09-09-2009 19:40:53"
"4264","5291","1354","623","Subadult hun","Subadult female","Pictures\Oecobius_pinoensis_subfemale_JL5291_14595.JPG","0","0","0","0","0","09-09-2009 19:41:22"
"4265","5291","1354","623","Subadult hun","Subadult female","Pictures\Oecobius_pinoensis_subfemale_JL5291_14725.JPG","0","0","0","0","0","09-09-2009 19:42:01"
"4266","5291","1354","623","Hun","Female","Pictures\Oecobius_pinoensis_female_JL5291_15650.JPG","0","0","0","0","0","09-09-2009 19:42:34"
"4267","5291","1354","623","Hun","Female","Pictures\Oecobius_pinoensis_female_JL5291_15651.JPG","0","0","0","0","0","09-09-2009 19:43:04"
"4268","5291","1354","623","Hun","Female","Pictures\Oecobius_pinoensis_female_JL5291_15656.JPG","0","0","0","0","0","09-09-2009 19:43:36"
"4269","5291","1354","623","Hun, epigyn og spindevorter (usikker artsbestemmelse - sikker bestemmelse kræver han)","Female epigyne, spinners and anal tubercle fringed with hairs (uncertain id - sure determination requires male)","Pictures\Oecobius_pinoensis_female_JL5291_15672.JPG","0","0","0","0","0","09-09-2009 19:45:57"
"4270","5735","1161","699","Subadult hun","Subadult female","Pictures\Kochiura_aulica_subfemale_JL5735_21294.JPG","0","0","1","0","0","12-09-2009 11:32:09"
"4271","5735","1161","699","Subadult hun","Subadult female","Pictures\Kochiura_aulica_subfemale_JL5735_21305.JPG","0","0","1","0","0","12-09-2009 11:32:43"
"4272","5735","1161","699","Subadult hun","Subadult female","Pictures\Kochiura_aulica_subfemale_JL5735_21310.JPG","0","0","1","0","0","12-09-2009 11:33:18"
"4273","5805","499","686","Han","Male","Pictures\Araeoncus_humilis_male_JL5805_24427.JPG","0","0","0","0","0","12-09-2009 11:33:56"
"4274","5805","499","686","Han","Male","Pictures\Araeoncus_humilis_male_JL5805_24432.JPG","0","0","0","0","0","12-09-2009 11:34:21"
"4275","5807","573","686","Han","Male","Pictures\Centromerus_sylvaticus_male_JL5807_24386.JPG","0","0","0","0","0","12-09-2009 11:34:58"
"4276","5807","573","686","Han","Male","Pictures\Centromerus_sylvaticus_male_JL5807_24389.JPG","0","0","0","0","0","12-09-2009 11:35:32"
"4277","5807","573","686","Han","Male","Pictures\Centromerus_sylvaticus_male_JL5807_24409.JPG","0","0","0","0","0","12-09-2009 11:35:54"
"4278","5807","573","686","Han","Male","Pictures\Centromerus_sylvaticus_male_JL5807_24419.JPG","0","0","0","0","0","12-09-2009 11:36:15"
"4279","5807","573","686","Han","Male","Pictures\Centromerus_sylvaticus_male_JL5807_24423.JPG","0","0","0","0","0","12-09-2009 11:36:35"
"4280","5806","62","686","Han","Male","Pictures\Clubiona_diversa_male_JL5806_24367.JPG","0","0","0","0","0","12-09-2009 11:37:10"
"4281","5806","62","686","Han","Male","Pictures\Clubiona_diversa_male_JL5806_24372.JPG","0","0","0","0","0","12-09-2009 11:37:36"
"4282","5806","62","686","Han","Male","Pictures\Clubiona_diversa_male_JL5806_24434.JPG","0","0","0","0","0","12-09-2009 11:37:56"
"4283","5806","62","686","Han","Male","Pictures\Clubiona_diversa_male_JL5806_24437.JPG","0","0","0","0","0","12-09-2009 11:38:15"
"4284","5806","62","686","Han","Male","Pictures\Clubiona_diversa_male_JL5806_24440.JPG","0","0","0","0","0","12-09-2009 11:38:35"
"4285","5812","1355","693","Hun","Female","Pictures\Eusparassus_walckenaeri_female_JL5812_21121.JPG","0","0","1","0","0","13-09-2009 21:23:27"
"4286","5812","1355","693","Hun","Female","Pictures\Eusparassus_walckenaeri_female_JL5812_21122.JPG","0","0","1","0","0","13-09-2009 21:23:54"
"4287","5812","1355","693","Hun, hoved","Female head","Pictures\Eusparassus_walckenaeri_female_JL5812_21147.JPG","0","0","1","0","0","13-09-2009 21:24:45"
"4288","5812","1355","693","Hun, bagkropstegninger","Female abdominal markings","Pictures\Eusparassus_walckenaeri_female_JL5812_21153.JPG","0","0","1","0","0","13-09-2009 21:25:20"
"4289","5812","1355","693","Hun","Female","Pictures\Eusparassus_walckenaeri_female_JL5812_21176.JPG","0","0","1","0","0","13-09-2009 21:25:44"
"4290","5734","1356","699","Exuvium (afkastet hud), limet fast til underlaget?","Exuvium, glued to substrate?","Pictures\Scytodes_velutina_exuvium_JL5734_24483.JPG","0","0","1","0","0","13-09-2009 21:27:44"
"4291","5734","1356","699","Subadult hun","Subadult female","Pictures\Scytodes_velutina_subfemale_JL5734_22869.JPG","0","0","1","0","0","13-09-2009 21:28:11"
"4294","5734","1356","699","Subadult hun","Subadult female","Pictures\Scytodes_velutina_subfemale_JL5734_24468.JPG","0","0","1","0","0","13-09-2009 21:32:27"
"4295","5734","1356","699","Subadult hun","Subadult female","Pictures\Scytodes_velutina_subfemale_JL5734_24472.JPG","0","0","1","0","0","13-09-2009 21:33:07"
"4297","5734","1356","699","Subadult hun","Subadult female","Pictures\Scytodes_velutina_subfemale_JL5734_24478.JPG","0","0","1","0","0","13-09-2009 21:34:39"
"4298","5734","1356","699","Subadult hun","Subadult female","Pictures\Scytodes_velutina_subfemale_JL5734_24452.JPG","0","0","1","0","0","13-09-2009 21:41:56"
"4299","5734","1356","699","Subadult hun","Subadult female","Pictures\Scytodes_velutina_subfemale_JL5734_24468.JPG","0","0","1","0","0","13-09-2009 21:42:52"
"4300","5734","1356","699","Subadult hun","Subadult female","Pictures\Scytodes_velutina_subfemale_JL5734_22875.JPG","0","0","1","0","0","13-09-2009 21:43:30"
"4301","5734","1356","699","Hun","Female","Pictures\Scytodes_velutina_female_JL5734_24757.JPG","0","0","1","0","0","22-09-2009 14:05:36"
"4302","5734","1356","699","Hun","Female","Pictures\Scytodes_velutina_female_JL5734_24764.JPG","0","0","1","0","0","22-09-2009 14:06:01"
"4303","5744","890","711","Hun","Female","Pictures\Acantholycosa_lignaria_female_JL5744_24730.JPG","0","0","0","0","0","22-09-2009 14:07:17"
"4304","5744","890","711","Hun","Female","Pictures\Acantholycosa_lignaria_female_JL5744_24731.JPG","0","0","0","0","0","22-09-2009 14:07:40"
"4305","5744","890","711","Hun","Female","Pictures\Acantholycosa_lignaria_female_JL5744_24738.JPG","0","0","0","0","0","22-09-2009 14:08:04"
"4306","5744","890","711","Hun","Female","Pictures\Acantholycosa_lignaria_female_JL5744_24746.JPG","0","0","0","0","0","22-09-2009 14:08:35"
"4307","5744","890","711","Hun","Female","Pictures\Acantholycosa_lignaria_female_JL5744_24749.JPG","0","0","0","0","0","22-09-2009 14:09:00"
"4308","5744","890","711","Hun","Female","Pictures\Acantholycosa_lignaria_female_JL5744_24752.JPG","0","0","0","0","0","22-09-2009 14:09:22"
"4309","5815","273","718","Hun","Female","Pictures\Mastigusa_arietina_female_JL5815_24696.JPG","0","0","0","0","0","22-09-2009 14:10:00"
"4310","5815","273","718","Hun","Female","Pictures\Mastigusa_arietina_female_JL5815_24698.JPG","0","0","0","0","0","22-09-2009 14:10:20"
"4311","5815","273","718","Hun","Female","Pictures\Mastigusa_arietina_female_JL5815_24699.JPG","0","0","0","0","0","22-09-2009 14:10:45"
"4312","5815","273","718","Hun","Female","Pictures\Mastigusa_arietina_female_JL5815_24701.JPG","0","0","0","0","0","22-09-2009 14:11:02"
"4313","5813","439","418","Han","Male","Pictures\Oedothorax_apicatus_male_JL5813_24528.JPG","0","0","0","0","0","22-09-2009 14:11:28"
"4314","5813","439","418","Han","Male","Pictures\Oedothorax_apicatus_male_JL5813_24554.JPG","0","0","0","0","0","22-09-2009 14:11:52"
"4315","5813","439","418","Han","Male","Pictures\Oedothorax_apicatus_male_JL5813_24563.JPG","0","0","0","0","0","22-09-2009 14:12:09"
"4316","5817","104","392","Hun","Female","Pictures\Pachygnatha_listeri_female_JL5817_22724.JPG","0","0","0","0","0","22-09-2009 14:13:20"
"4317","5817","104","392","Hun","Female","Pictures\Pachygnatha_listeri_female_JL5817_24703.JPG","0","0","0","0","0","22-09-2009 14:13:38"
"4318","5817","104","392","Hun","Female","Pictures\Pachygnatha_listeri_female_JL5817_24712.JPG","0","0","0","0","0","22-09-2009 14:13:57"
"4319","5817","104","392","Hun","Female","Pictures\Pachygnatha_listeri_female_JL5817_24720.JPG","0","0","0","0","0","22-09-2009 14:14:16"
"4320","5814","475","718","Han","Male","Pictures\Thyreosthenius_biovatus_male_JL5814_24572.JPG","0","0","0","0","0","22-09-2009 14:14:50"
"4321","5814","475","718","Han","Male","Pictures\Thyreosthenius_biovatus_male_JL5814_24660.JPG","0","0","0","0","0","22-09-2009 14:15:06"
"4322","5814","475","718","Han","Male","Pictures\Thyreosthenius_biovatus_male_JL5814_24662.JPG","0","0","0","0","0","22-09-2009 14:15:27"
"4323","5814","475","718","Han","Male","Pictures\Thyreosthenius_biovatus_male_JL5814_24675.JPG","0","0","0","0","0","22-09-2009 14:15:45"
"4324","5814","475","718","Han","Male","Pictures\Thyreosthenius_biovatus_male_JL5814_24679.JPG","0","0","0","0","0","22-09-2009 14:16:01"
"4325","5814","475","718","Han","Male","Pictures\Thyreosthenius_biovatus_male_JL5814_24686.JPG","0","0","0","0","0","22-09-2009 14:16:17"
"4326","5848","295","719","Palpe","Male palp","Pictures\Agalenatea_redii_genitialia_JL5848_az83.jpg","0","0","0","1","0","11-10-2009 13:43:09"
"4327","5848","295","719","Han","Male","Pictures\Agalenatea_redii_male_JL5848_az82.jpg","0","0","0","1","0","11-10-2009 13:46:32"
"4328","5854","988","733","Han","Male","Pictures\Chalcoscirtus_infimus_male_JL5854_az97.jpg","0","0","0","1","0","11-10-2009 13:46:59"
"4329","5851","1237","632","Hun","Female","Pictures\Entelecara_schmitzi_female_JL5851_az92.jpg","0","0","0","1","0","11-10-2009 13:47:34"
"4330","5851","1237","632","Epigyn","Epigyne","Pictures\Entelecara_schmitzi_genitialia_JL5851_az93.jpg","0","0","0","1","0","11-10-2009 13:48:11"
"4331","5853","502","732","Palpe","Palp","Pictures\Lessertia_dentichelis_genitialia_JL5853_az96.jpg","0","0","0","1","0","11-10-2009 13:48:45"
"4332","5850","1259","721","Palpe","Palp","Pictures\Macaroeris_diligens_genitialia_JL5850_az86.jpg","0","0","0","1","0","11-10-2009 13:49:26"
"4333","5850","1259","721","Han","Male","Pictures\Macaroeris_diligens_male_JL5850_az85.jpg","0","0","0","1","0","11-10-2009 13:49:56"
"4334","5852","1239","731","Hun","Female","Pictures\Mermessus_fradeorum_female_JL5852_az94.jpg","0","0","0","1","0","11-10-2009 13:50:19"
"4335","5852","1239","731","Palpe og epigyn","Palp and epigyne","Pictures\Mermessus_fradeorum_genitialia_JL5852_az95.jpg","0","0","0","1","0","11-10-2009 13:51:00"
"4336","5855","1255","734","Han","Male","Pictures\Oecobius_similis_male_JL5855_az98.jpg","0","0","0","1","0","11-10-2009 13:51:28"
"4337","5849","1232","720","Palpe og epigyn","Palp and epigyne","Pictures\Zelotes_tenuis_genitialia_JL5849_az84.jpg","0","0","0","1","0","11-10-2009 13:52:15"
"4338","5827","1874","722","Hun, angrebet af parasitisk svamp","Female with parasitic fungi","Pictures\Clubiona_stagnatilis_hun_JL5827_24847.JPG","0","0","0","0","0","11-10-2009 13:57:57"
"4339","5827","1874","722","Hun, angrebet af parasitisk svamp","Female with parasitic fungi","Pictures\Clubiona_stagnatilis_hun_JL5827_24850.JPG","0","0","0","0","0","11-10-2009 13:58:29"
"4340","5827","1874","722","Hun, angrebet af parasitisk svamp","Female with parasitic fungi","Pictures\Clubiona_stagnatilis_hun_JL5827_24854.JPG","0","0","0","0","0","11-10-2009 13:59:03"
"4341","5834","1113","727","Hun","Female","Pictures\Zoropsis_spinimana_female_JL5834_25118.JPG","0","0","0","0","0","11-10-2009 14:02:17"
"4342","5834","1113","727","Hun","Female","Pictures\Zoropsis_spinimana_female_JL5834_25121.JPG","0","0","0","0","0","11-10-2009 14:03:02"
"4343","5834","1113","727","Hun","Female","Pictures\Zoropsis_spinimana_female_JL5834_25127.JPG","0","0","0","0","0","11-10-2009 14:03:35"
"4344","5834","1113","727","Hun, bagkropstegninger","Female abdominal markings","Pictures\Zoropsis_spinimana_female_JL5834_25132.JPG","0","0","0","0","0","11-10-2009 14:04:26"
"4345","5834","1113","727","Hun","Female","Pictures\Zoropsis_spinimana_female_JL5834_25136.JPG","0","0","0","0","0","11-10-2009 14:05:06"
"4346","5834","1113","727","Hun, underside af bagkrop. Bemærk at cribellum kan anes foran spindevorter","Female abdomen in ventral view. Note that cribellum is just visible anterior to spinners","Pictures\Zoropsis_spinimana_female_JL5834_25140.JPG","0","0","0","0","0","11-10-2009 14:09:36"
"4347","5834","1113","727","Brystplade og munddele","Sternum and mouthparts","Pictures\Zoropsis_spinimana_female_JL5834_25141.JPG","0","0","0","0","0","11-10-2009 14:10:39"
"4348","5834","1113","727","Hun, tarsus med scopula","Female, tarsus with scopula","Pictures\Zoropsis_spinimana_female_JL5834_25153.JPG","0","0","0","0","0","11-10-2009 14:12:33"
"4349","5834","1113","727","Hun, calamistrum på metarsus IV","Female, calamistrum on metatarsus IV","Pictures\Zoropsis_spinimana_female_JL5834_25159.JPG","0","0","0","0","0","11-10-2009 14:13:59"
"4350","5834","1113","727","Hun, epigyn","Female epigyne","Pictures\Zoropsis_spinimana_female_JL5834_25162.JPG","0","0","0","0","0","11-10-2009 14:14:45"
"4351","5831","287","725","Hun","Female","Pictures\Nuctenea_silvicultrix_female_JL5831_25076.JPG","0","0","0","0","0","11-10-2009 14:15:46"
"4352","5831","287","725","Hun","Female","Pictures\Nuctenea_silvicultrix_female_JL5831_25081.JPG","0","0","0","0","0","11-10-2009 14:16:11"
"4353","5831","287","725","Hun","Female","Pictures\Nuctenea_silvicultrix_female_JL5831_25088.JPG","0","0","0","0","0","11-10-2009 14:16:54"
"4354","5831","287","725","Hun, bagkropstegninger","Female abdominal markings","Pictures\Nuctenea_silvicultrix_female_JL5831_25091.JPG","0","0","0","0","0","11-10-2009 14:17:50"
"4355","5831","287","725","Hun","Female","Pictures\Nuctenea_silvicultrix_female_JL5831_25093.JPG","0","0","0","0","0","11-10-2009 14:18:26"
"4356","5831","287","725","Hun","Female","Pictures\Nuctenea_silvicultrix_female_JL5831_25100.JPG","0","0","0","0","0","11-10-2009 14:18:54"
"4357","5831","287","725","Hun, epigyn","Female epigyne","Pictures\Nuctenea_silvicultrix_female_JL5831_25105.JPG","0","0","0","0","0","11-10-2009 14:19:39"
"4358","5857","943","724","Hun","Female","Pictures\Alopecosa_inquilina_female_JL5857_24998.JPG","0","0","0","0","0","13-10-2009 23:52:35"
"4359","5857","943","724","Hun","Female","Pictures\Alopecosa_inquilina_female_JL5857_25004.JPG","0","0","0","0","0","13-10-2009 23:53:00"
"4360","5857","943","724","Hun","Female","Pictures\Alopecosa_inquilina_female_JL5857_25012.JPG","0","0","0","0","0","13-10-2009 23:53:24"
"4361","5857","943","724","Hun","Female","Pictures\Alopecosa_inquilina_female_JL5857_25013.JPG","0","0","0","0","0","13-10-2009 23:53:49"
